UP,Down,contronler,hard
0,0,contronler_12714,hard_31
0,0,contronler_12715,hard_31
0,0,contronler_12716,hard_31
0,0,contronler_12717,hard_31
0,0,contronler_12718,hard_31
0,0,contronler_12719,hard_31
0,0,contronler_12720,hard_31
0,0,contronler_12721,hard_31
0,0,contronler_12722,hard_31
0,0,contronler_12723,hard_31
0,0,contronler_12723,hard_31
0,0,contronler_12724,hard_31
0,0,contronler_12725,hard_31
0,0,contronler_12725,hard_31
0,0,contronler_12726,hard_31
0,0,contronler_12727,hard_31
0,0,contronler_12727,hard_31
0,0,contronler_12727,hard_31
0,0,contronler_12728,hard_31
0,0,contronler_12729,hard_31
0,0,contronler_12730,hard_31
0,0,contronler_12731,hard_31
0,0,contronler_12732,hard_31
0,0,contronler_12733,hard_31
0,0,contronler_12734,hard_31
0,0,contronler_12735,hard_31
0,0,contronler_12735,hard_31
0,0,contronler_12736,hard_31
0,0,contronler_12736,hard_31
0,0,contronler_12737,hard_31
0,0,contronler_12737,hard_31
0,0,contronler_12738,hard_31
0,0,contronler_12738,hard_31
0,0,contronler_12739,hard_31
0,0,contronler_12740,hard_31
0,0,contronler_12741,hard_31
0,0,contronler_12742,hard_31
0,0,contronler_12743,hard_31
0,0,contronler_12744,hard_31
0,0,contronler_12744,hard_31
0,0,contronler_12745,hard_31
0,0,contronler_12746,hard_31
0,0,contronler_12747,hard_31
0,0,contronler_12748,hard_31
0,0,contronler_12749,hard_31
0,0,contronler_12750,hard_31
0,0,contronler_12751,hard_31
0,0,contronler_12752,hard_31
0,0,contronler_12753,hard_31
0,0,contronler_12754,hard_31
0,0,contronler_12755,hard_31
0,0,contronler_12756,hard_31
0,0,contronler_12757,hard_31
0,0,contronler_12758,hard_31
0,0,contronler_12758,hard_31
0,0,contronler_12759,hard_31
0,0,contronler_12760,hard_31
0,0,contronler_12760,hard_31
0,0,contronler_12761,hard_31
0,0,contronler_12762,hard_31
0,0,contronler_12763,hard_31
0,0,contronler_12764,hard_31
0,0,contronler_12765,hard_31
0,0,contronler_12765,hard_31
0,0,contronler_12766,hard_31
0,0,contronler_12767,hard_31
0,0,contronler_12768,hard_31
0,0,contronler_12769,hard_31
0,0,contronler_12770,hard_31
0,0,contronler_12770,hard_31
0,0,contronler_12771,hard_31
0,0,contronler_12772,hard_31
0,0,contronler_12773,hard_31
0,0,contronler_12773,hard_31
0,0,contronler_12774,hard_31
0,0,contronler_12775,hard_31
0,0,contronler_12776,hard_31
0,0,contronler_12777,hard_31
0,0,contronler_12778,hard_31
0,0,contronler_12778,hard_31
0,0,contronler_12779,hard_31
0,0,contronler_12780,hard_31
0,0,contronler_12781,hard_31
0,0,contronler_12782,hard_31
0,0,contronler_12782,hard_31
0,0,contronler_12783,hard_31
0,0,contronler_12784,hard_31
0,0,contronler_12784,hard_31
0,0,contronler_12785,hard_31
0,0,contronler_12786,hard_31
0,0,contronler_12786,hard_31
0,0,contronler_12787,hard_31
0,0,contronler_12788,hard_31
0,0,contronler_12789,hard_31
0,0,contronler_12790,hard_31
0,0,contronler_12791,hard_31
0,0,contronler_12792,hard_31
0,0,contronler_12792,hard_31
0,0,contronler_12792,hard_31
0,0,contronler_12793,hard_31
0,0,contronler_12794,hard_31
0,0,contronler_12795,hard_31
0,0,contronler_12795,hard_31
0,0,contronler_12796,hard_31
0,0,contronler_12796,hard_31
0,0,contronler_12797,hard_31
0,0,contronler_12798,hard_31
0,0,contronler_12799,hard_31
0,0,contronler_12800,hard_31
0,0,contronler_12801,hard_31
0,0,contronler_12801,hard_31
0,0,contronler_12802,hard_31
0,0,contronler_12803,hard_31
0,0,contronler_12804,hard_31
0,0,contronler_12805,hard_31
0,0,contronler_12806,hard_31
0,0,contronler_12807,hard_31
0,0,contronler_12808,hard_31
0,0,contronler_12809,hard_31
0,0,contronler_12810,hard_31
0,0,contronler_12810,hard_31
0,0,contronler_12811,hard_31
0,0,contronler_12812,hard_31
0,0,contronler_12813,hard_31
0,0,contronler_12814,hard_31
0,0,contronler_12815,hard_31
0,0,contronler_12816,hard_31
0,0,contronler_12816,hard_31
0,0,contronler_12817,hard_31
0,0,contronler_12818,hard_31
0,0,contronler_12819,hard_31
0,0,contronler_12820,hard_31
0,0,contronler_12821,hard_31
0,0,contronler_12822,hard_31
0,0,contronler_12822,hard_31
0,0,contronler_12823,hard_31
0,0,contronler_12824,hard_31
0,0,contronler_12825,hard_31
0,0,contronler_12826,hard_31
0,0,contronler_12826,hard_31
0,0,contronler_12827,hard_31
0,0,contronler_12827,hard_31
0,0,contronler_12828,hard_31
0,0,contronler_12829,hard_31
0,0,contronler_12830,hard_31
0,0,contronler_12831,hard_31
0,0,contronler_12832,hard_31
0,0,contronler_12833,hard_31
0,0,contronler_12834,hard_31
0,0,contronler_12835,hard_31
0,0,contronler_12836,hard_31
0,0,contronler_12837,hard_31
0,0,contronler_12838,hard_31
0,0,contronler_12839,hard_31
0,0,contronler_12840,hard_31
0,0,contronler_12841,hard_31
0,0,contronler_12842,hard_31
0,0,contronler_12842,hard_31
0,0,contronler_12842,hard_31
0,0,contronler_12843,hard_31
0,0,contronler_12844,hard_31
0,0,contronler_12845,hard_31
0,0,contronler_12846,hard_31
0,0,contronler_12847,hard_31
0,0,contronler_12848,hard_31
0,0,contronler_12849,hard_31
0,0,contronler_12850,hard_31
0,0,contronler_12850,hard_31
0,0,contronler_12851,hard_31
0,0,contronler_12852,hard_31
0,0,contronler_12852,hard_31
0,0,contronler_12853,hard_31
0,0,contronler_12854,hard_31
0,0,contronler_12855,hard_31
0,0,contronler_12856,hard_31
0,0,contronler_12857,hard_31
0,0,contronler_12858,hard_31
0,0,contronler_12858,hard_31
0,0,contronler_12858,hard_31
0,0,contronler_12859,hard_31
0,0,contronler_12860,hard_31
0,0,contronler_12861,hard_31
0,0,contronler_12862,hard_31
0,0,contronler_12863,hard_31
0,0,contronler_12864,hard_31
0,0,contronler_12865,hard_31
0,0,contronler_12866,hard_31
0,0,contronler_12867,hard_31
0,0,contronler_12868,hard_31
0,0,contronler_12869,hard_31
0,0,contronler_12870,hard_31
0,0,contronler_12871,hard_31
0,0,contronler_12872,hard_31
0,0,contronler_12873,hard_31
0,0,contronler_12874,hard_31
0,0,contronler_12875,hard_31
0,0,contronler_12876,hard_31
0,0,contronler_12877,hard_31
0,0,contronler_12878,hard_31
0,0,contronler_12879,hard_31
0,0,contronler_12880,hard_31
0,0,contronler_12881,hard_31
0,0,contronler_12882,hard_31
0,0,contronler_12883,hard_31
0,0,contronler_12884,hard_31
0,0,contronler_12885,hard_31
0,0,contronler_12886,hard_31
0,0,contronler_12887,hard_31
0,0,contronler_12888,hard_31
0,0,contronler_12889,hard_32
0,0,contronler_12889,hard_32
0,0,contronler_12889,hard_32
0,0,contronler_12890,hard_32
0,0,contronler_12890,hard_32
0,0,contronler_12891,hard_32
0,0,contronler_12892,hard_32
0,0,contronler_12893,hard_32
0,0,contronler_12894,hard_32
0,0,contronler_12894,hard_32
0,0,contronler_12895,hard_32
0,0,contronler_12895,hard_32
0,0,contronler_12896,hard_32
0,0,contronler_12896,hard_32
0,0,contronler_12897,hard_32
0,0,contronler_12898,hard_32
0,0,contronler_12898,hard_32
0,0,contronler_12899,hard_32
0,0,contronler_12900,hard_32
0,0,contronler_12901,hard_32
0,0,contronler_12902,hard_32
0,0,contronler_12902,hard_32
0,0,contronler_12902,hard_32
0,0,contronler_12902,hard_32
0,0,contronler_12903,hard_32
0,0,contronler_12903,hard_32
0,0,contronler_12904,hard_32
0,0,contronler_12905,hard_32
0,0,contronler_12906,hard_32
0,0,contronler_12906,hard_32
0,0,contronler_12907,hard_32
0,0,contronler_12907,hard_32
0,0,contronler_12908,hard_32
0,0,contronler_12909,hard_32
0,0,contronler_12909,hard_32
0,0,contronler_12910,hard_32
0,0,contronler_12911,hard_32
0,0,contronler_12911,hard_32
0,0,contronler_12912,hard_32
0,0,contronler_12912,hard_32
0,0,contronler_12912,hard_32
0,0,contronler_12912,hard_32
0,0,contronler_12913,hard_32
0,0,contronler_12913,hard_32
0,0,contronler_12914,hard_32
0,0,contronler_12914,hard_32
0,0,contronler_12915,hard_32
0,0,contronler_12915,hard_32
0,0,contronler_12916,hard_32
0,0,contronler_12916,hard_32
0,0,contronler_12917,hard_32
0,0,contronler_12918,hard_32
0,0,contronler_12919,hard_32
0,0,contronler_12920,hard_32
0,0,contronler_12920,hard_32
0,0,contronler_12921,hard_32
0,0,contronler_12922,hard_32
0,0,contronler_12923,hard_32
0,0,contronler_12924,hard_32
0,0,contronler_12924,hard_32
0,0,contronler_12925,hard_32
0,0,contronler_12926,hard_32
0,0,contronler_12927,hard_32
0,0,contronler_12928,hard_32
0,0,contronler_12929,hard_32
0,0,contronler_12929,hard_32
0,0,contronler_12930,hard_32
0,0,contronler_12931,hard_32
0,0,contronler_12932,hard_32
0,0,contronler_12933,hard_32
0,0,contronler_12934,hard_32
0,0,contronler_12934,hard_32
0,0,contronler_12934,hard_32
0,0,contronler_12935,hard_32
0,0,contronler_12935,hard_32
0,0,contronler_12936,hard_32
0,0,contronler_12936,hard_32
0,0,contronler_12937,hard_32
0,0,contronler_12938,hard_32
0,0,contronler_12938,hard_32
0,0,contronler_12939,hard_32
0,0,contronler_12940,hard_32
0,0,contronler_12940,hard_32
0,0,contronler_12941,hard_32
0,0,contronler_12941,hard_32
0,0,contronler_12941,hard_32
0,0,contronler_12942,hard_32
0,0,contronler_12943,hard_32
0,0,contronler_12943,hard_32
0,0,contronler_12943,hard_32
0,0,contronler_12943,hard_32
0,0,contronler_12944,hard_32
0,0,contronler_12945,hard_32
0,0,contronler_12946,hard_32
0,0,contronler_12947,hard_32
0,0,contronler_12947,hard_32
0,0,contronler_12948,hard_32
0,0,contronler_12948,hard_32
0,0,contronler_12948,hard_32
0,0,contronler_12949,hard_32
0,0,contronler_12950,hard_32
0,0,contronler_12951,hard_32
0,0,contronler_12951,hard_32
0,0,contronler_12952,hard_32
0,0,contronler_12952,hard_32
0,0,contronler_12953,hard_32
0,0,contronler_12954,hard_32
0,0,contronler_12955,hard_32
0,0,contronler_12956,hard_32
0,0,contronler_12957,hard_32
0,0,contronler_12957,hard_32
0,0,contronler_12958,hard_32
0,0,contronler_12958,hard_32
0,0,contronler_12959,hard_32
0,0,contronler_12960,hard_32
0,0,contronler_12961,hard_32
0,0,contronler_12961,hard_32
0,0,contronler_12962,hard_32
0,0,contronler_12963,hard_32
0,0,contronler_12964,hard_32
0,0,contronler_12964,hard_32
0,0,contronler_12965,hard_32
0,0,contronler_12965,hard_32
0,0,contronler_12966,hard_32
0,0,contronler_12967,hard_32
0,0,contronler_12967,hard_32
0,0,contronler_12968,hard_32
0,0,contronler_12968,hard_32
0,0,contronler_12969,hard_32
0,0,contronler_12969,hard_32
0,0,contronler_12969,hard_32
0,0,contronler_12969,hard_32
0,0,contronler_12970,hard_32
0,0,contronler_12971,hard_32
0,0,contronler_12972,hard_32
0,0,contronler_12972,hard_32
0,0,contronler_12973,hard_32
0,0,contronler_12974,hard_32
0,0,contronler_12974,hard_32
0,0,contronler_12974,hard_32
0,0,contronler_12975,hard_32
0,0,contronler_12976,hard_32
0,0,contronler_12977,hard_32
0,0,contronler_12977,hard_32
0,0,contronler_12977,hard_32
0,0,contronler_12978,hard_32
0,0,contronler_12979,hard_32
0,0,contronler_12979,hard_32
0,0,contronler_12980,hard_32
0,0,contronler_12981,hard_32
0,0,contronler_12982,hard_32
0,0,contronler_12983,hard_32
0,0,contronler_12984,hard_32
0,0,contronler_12984,hard_32
0,0,contronler_12985,hard_32
0,0,contronler_12986,hard_32
0,0,contronler_12987,hard_32
0,0,contronler_12988,hard_32
0,0,contronler_12988,hard_32
0,0,contronler_12989,hard_32
0,0,contronler_12990,hard_32
0,0,contronler_12991,hard_32
0,0,contronler_12992,hard_32
0,0,contronler_12993,hard_32
0,0,contronler_12993,hard_32
0,0,contronler_12994,hard_32
0,0,contronler_12995,hard_32
0,0,contronler_12995,hard_32
0,0,contronler_12996,hard_32
0,0,contronler_12996,hard_32
0,0,contronler_12997,hard_32
0,0,contronler_12997,hard_32
0,0,contronler_12997,hard_32
0,0,contronler_12998,hard_32
0,0,contronler_12998,hard_32
0,0,contronler_12999,hard_32
0,0,contronler_13000,hard_32
0,0,contronler_13000,hard_32
0,0,contronler_13001,hard_32
0,0,contronler_13002,hard_32
0,0,contronler_13002,hard_32
0,0,contronler_13002,hard_32
0,0,contronler_13002,hard_32
0,0,contronler_13003,hard_32
0,0,contronler_13004,hard_32
0,0,contronler_13004,hard_32
0,0,contronler_13005,hard_32
0,0,contronler_13005,hard_32
0,0,contronler_13005,hard_32
0,0,contronler_13006,hard_32
0,0,contronler_13006,hard_32
0,0,contronler_13007,hard_32
0,0,contronler_13008,hard_32
0,0,contronler_13008,hard_32
0,0,contronler_13009,hard_32
0,0,contronler_13009,hard_32
0,0,contronler_13010,hard_32
0,0,contronler_13010,hard_32
0,0,contronler_13010,hard_32
0,0,contronler_13011,hard_32
0,0,contronler_13012,hard_32
0,0,contronler_13013,hard_32
0,0,contronler_13014,hard_32
0,0,contronler_13014,hard_32
0,0,contronler_13015,hard_32
0,0,contronler_13016,hard_32
0,0,contronler_13017,hard_32
0,0,contronler_13018,hard_32
0,0,contronler_13018,hard_32
0,0,contronler_13019,hard_32
0,0,contronler_13020,hard_32
0,0,contronler_13020,hard_32
0,0,contronler_13020,hard_32
0,0,contronler_13021,hard_32
0,0,contronler_13022,hard_32
0,0,contronler_13022,hard_32
0,0,contronler_13022,hard_32
0,0,contronler_13022,hard_32
0,0,contronler_13023,hard_32
0,0,contronler_13024,hard_32
0,0,contronler_13024,hard_32
0,0,contronler_13025,hard_32
0,0,contronler_13026,hard_32
0,0,contronler_13027,hard_32
0,0,contronler_13027,hard_32
0,0,contronler_13027,hard_32
0,0,contronler_13028,hard_32
0,0,contronler_13028,hard_32
0,0,contronler_13028,hard_32
0,0,contronler_13029,hard_32
0,0,contronler_13029,hard_32
0,0,contronler_13030,hard_32
0,0,contronler_13030,hard_32
0,0,contronler_13031,hard_32
0,0,contronler_13032,hard_32
0,0,contronler_13032,hard_32
0,0,contronler_13033,hard_32
0,0,contronler_13033,hard_32
0,0,contronler_13034,hard_32
0,0,contronler_13034,hard_32
0,0,contronler_13035,hard_32
0,0,contronler_13036,hard_32
0,0,contronler_13037,hard_32
0,0,contronler_13038,hard_32
0,0,contronler_13039,hard_32
0,0,contronler_13040,hard_32
0,0,contronler_13041,hard_32
0,0,contronler_13042,hard_32
0,0,contronler_13043,hard_32
0,0,contronler_13044,hard_32
0,0,contronler_13045,hard_32
0,0,contronler_13046,hard_32
0,0,contronler_13046,hard_32
0,0,contronler_13047,hard_32
0,0,contronler_13048,hard_32
0,0,contronler_13049,hard_32
0,0,contronler_13050,hard_32
0,0,contronler_13051,hard_32
0,0,contronler_13051,hard_32
0,0,contronler_13052,hard_32
0,0,contronler_13052,hard_32
0,0,contronler_13053,hard_32
0,0,contronler_13054,hard_32
0,0,contronler_13055,hard_32
0,0,contronler_13056,hard_32
0,0,contronler_13056,hard_32
0,0,contronler_13057,hard_32
0,0,contronler_13058,hard_32
0,0,contronler_13059,hard_32
0,0,contronler_13060,hard_32
0,0,contronler_13060,hard_32
0,0,contronler_13061,hard_32
0,0,contronler_13061,hard_32
0,0,contronler_13062,hard_32
0,0,contronler_13062,hard_32
0,0,contronler_13062,hard_32
0,0,contronler_13063,hard_32
0,0,contronler_13064,hard_32
0,0,contronler_13064,hard_32
0,0,contronler_13065,hard_32
0,0,contronler_13066,hard_32
0,0,contronler_13067,hard_32
0,0,contronler_13068,hard_32
0,0,contronler_13068,hard_32
0,0,contronler_13069,hard_32
0,0,contronler_13070,hard_32
0,0,contronler_13071,hard_32
0,0,contronler_13071,hard_32
0,0,contronler_13071,hard_32
0,0,contronler_13072,hard_32
0,0,contronler_13073,hard_32
0,0,contronler_13073,hard_32
0,0,contronler_13074,hard_32
0,0,contronler_13075,hard_32
0,0,contronler_13076,hard_32
0,0,contronler_13077,hard_32
0,0,contronler_13078,hard_32
0,0,contronler_13079,hard_32
0,0,contronler_13080,hard_32
0,0,contronler_13080,hard_32
0,0,contronler_13081,hard_32
0,0,contronler_13082,hard_32
0,0,contronler_13083,hard_32
0,0,contronler_13084,hard_32
0,0,contronler_13085,hard_32
0,0,contronler_13086,hard_32
0,0,contronler_13087,hard_32
0,0,contronler_13088,hard_32
0,0,contronler_13089,hard_32
0,0,contronler_13090,hard_32
0,0,contronler_13091,hard_32
0,0,contronler_13091,hard_32
0,0,contronler_13091,hard_32
0,0,contronler_13092,hard_32
0,0,contronler_13093,hard_32
0,0,contronler_13094,hard_32
0,0,contronler_13095,hard_32
0,0,contronler_13096,hard_32
0,0,contronler_13097,hard_32
0,0,contronler_13098,hard_32
0,0,contronler_13098,hard_32
0,0,contronler_13099,hard_32
0,0,contronler_13100,hard_32
0,0,contronler_13100,hard_32
0,0,contronler_13100,hard_32
0,0,contronler_13101,hard_32
0,0,contronler_13102,hard_32
0,0,contronler_13103,hard_32
0,0,contronler_13104,hard_32
0,0,contronler_13105,hard_32
0,0,contronler_13106,hard_32
0,0,contronler_13107,hard_32
0,0,contronler_13108,hard_32
0,0,contronler_13109,hard_32
0,0,contronler_13110,hard_32
0,0,contronler_13110,hard_32
0,0,contronler_13111,hard_32
0,0,contronler_13111,hard_32
0,0,contronler_13111,hard_32
0,0,contronler_13112,hard_32
0,0,contronler_13112,hard_32
0,0,contronler_13113,hard_32
0,0,contronler_13114,hard_32
0,0,contronler_13115,hard_32
0,0,contronler_13116,hard_32
0,0,contronler_13117,hard_32
0,0,contronler_13118,hard_32
0,0,contronler_13118,hard_32
0,0,contronler_13119,hard_32
0,0,contronler_13120,hard_32
0,0,contronler_13121,hard_32
0,0,contronler_13122,hard_32
0,0,contronler_13122,hard_32
0,0,contronler_13123,hard_32
0,0,contronler_13123,hard_32
0,0,contronler_13124,hard_32
0,0,contronler_13125,hard_32
0,0,contronler_13126,hard_32
0,0,contronler_13127,hard_32
0,0,contronler_13128,hard_32
0,0,contronler_13129,hard_32
0,0,contronler_13130,hard_32
0,0,contronler_13130,hard_32
0,0,contronler_13131,hard_32
0,0,contronler_13132,hard_32
0,0,contronler_13133,hard_32
0,0,contronler_13134,hard_32
0,0,contronler_13135,hard_32
0,0,contronler_13135,hard_32
0,0,contronler_13136,hard_32
0,0,contronler_13137,hard_32
0,0,contronler_13138,hard_32
0,0,contronler_13139,hard_32
0,0,contronler_13139,hard_32
0,0,contronler_13140,hard_32
0,0,contronler_13141,hard_32
0,0,contronler_13142,hard_32
0,0,contronler_13143,hard_32
0,0,contronler_13144,hard_32
0,0,contronler_13145,hard_32
0,0,contronler_13146,hard_32
0,0,contronler_13147,hard_32
0,0,contronler_13148,hard_32
0,0,contronler_13148,hard_32
0,0,contronler_13149,hard_32
0,0,contronler_13149,hard_32
0,0,contronler_13150,hard_32
0,0,contronler_13150,hard_32
0,0,contronler_13150,hard_32
0,0,contronler_13151,hard_32
0,0,contronler_13151,hard_32
0,0,contronler_13152,hard_32
0,0,contronler_13153,hard_32
0,0,contronler_13153,hard_32
0,0,contronler_13154,hard_32
0,0,contronler_13154,hard_32
0,0,contronler_13154,hard_32
0,0,contronler_13155,hard_32
0,0,contronler_13155,hard_32
0,0,contronler_13156,hard_32
0,0,contronler_13157,hard_32
0,0,contronler_13158,hard_32
0,0,contronler_13159,hard_32
0,0,contronler_13160,hard_32
0,0,contronler_13161,hard_32
0,0,contronler_13161,hard_32
0,0,contronler_13162,hard_32
0,0,contronler_13163,hard_32
0,0,contronler_13164,hard_32
0,0,contronler_13165,hard_32
0,0,contronler_13166,hard_32
0,0,contronler_13167,hard_32
0,0,contronler_13168,hard_32
0,0,contronler_13169,hard_32
0,0,contronler_13170,hard_32
0,0,contronler_13171,hard_32
0,0,contronler_13172,hard_32
0,0,contronler_13172,hard_32
0,0,contronler_13173,hard_32
0,0,contronler_13173,hard_32
0,0,contronler_13174,hard_32
0,0,contronler_13175,hard_32
0,0,contronler_13176,hard_32
0,0,contronler_13177,hard_32
0,0,contronler_13178,hard_32
0,0,contronler_13179,hard_32
0,0,contronler_13179,hard_32
0,0,contronler_13180,hard_32
0,0,contronler_13181,hard_32
0,0,contronler_13182,hard_32
0,0,contronler_13183,hard_32
0,0,contronler_13184,hard_32
0,0,contronler_13184,hard_32
0,0,contronler_13184,hard_32
0,0,contronler_13185,hard_32
0,0,contronler_13186,hard_32
0,0,contronler_13187,hard_32
0,0,contronler_13188,hard_32
0,0,contronler_13188,hard_32
0,0,contronler_13189,hard_32
0,0,contronler_13189,hard_32
0,0,contronler_13190,hard_32
0,0,contronler_13190,hard_32
0,0,contronler_13190,hard_32
0,0,contronler_13191,hard_32
0,0,contronler_13192,hard_32
0,0,contronler_13193,hard_32
0,0,contronler_13194,hard_32
0,0,contronler_13195,hard_32
0,0,contronler_13195,hard_32
0,0,contronler_13195,hard_32
0,0,contronler_13196,hard_32
0,0,contronler_13197,hard_32
0,0,contronler_13198,hard_32
0,0,contronler_13199,hard_32
0,0,contronler_13200,hard_32
0,0,contronler_13201,hard_32
0,0,contronler_13201,hard_32
0,0,contronler_13202,hard_32
0,0,contronler_13203,hard_32
0,0,contronler_13204,hard_32
0,0,contronler_13205,hard_32
0,0,contronler_13206,hard_32
0,0,contronler_13207,hard_32
0,0,contronler_13207,hard_32
0,0,contronler_13208,hard_32
0,0,contronler_13209,hard_32
0,0,contronler_13210,hard_32
0,0,contronler_13211,hard_32
0,0,contronler_13212,hard_32
0,0,contronler_13212,hard_32
0,0,contronler_13213,hard_32
0,0,contronler_13214,hard_32
0,0,contronler_13215,hard_32
0,0,contronler_13216,hard_32
0,0,contronler_13217,hard_32
0,0,contronler_13218,hard_32
0,0,contronler_13219,hard_32
0,0,contronler_13220,hard_32
0,0,contronler_13220,hard_32
0,0,contronler_13220,hard_32
0,0,contronler_13221,hard_32
0,0,contronler_13222,hard_32
0,0,contronler_13223,hard_32
0,0,contronler_13223,hard_32
0,0,contronler_13224,hard_32
0,0,contronler_13224,hard_32
0,0,contronler_13225,hard_32
0,0,contronler_13225,hard_32
0,0,contronler_13226,hard_32
0,0,contronler_13227,hard_32
0,0,contronler_13228,hard_32
0,0,contronler_13229,hard_32
0,0,contronler_13230,hard_32
0,0,contronler_13231,hard_32
0,0,contronler_13232,hard_32
0,0,contronler_13232,hard_32
0,0,contronler_13233,hard_32
0,0,contronler_13234,hard_32
0,0,contronler_13235,hard_32
0,0,contronler_13236,hard_32
0,0,contronler_13237,hard_32
0,0,contronler_13238,hard_32
0,0,contronler_13238,hard_32
0,0,contronler_13239,hard_32
0,0,contronler_13240,hard_32
0,0,contronler_13241,hard_32
0,0,contronler_13242,hard_32
0,0,contronler_13243,hard_32
0,0,contronler_13243,hard_32
0,0,contronler_13244,hard_32
0,0,contronler_13245,hard_32
0,0,contronler_13246,hard_32
0,0,contronler_13247,hard_32
0,0,contronler_13248,hard_32
0,0,contronler_13249,hard_32
0,0,contronler_13250,hard_32
0,0,contronler_13251,hard_32
0,0,contronler_13252,hard_32
0,0,contronler_13253,hard_32
0,0,contronler_13254,hard_32
0,0,contronler_13255,hard_32
0,0,contronler_13256,hard_32
0,0,contronler_13256,hard_32
0,0,contronler_13257,hard_32
0,0,contronler_13258,hard_32
0,0,contronler_13259,hard_32
0,0,contronler_13260,hard_32
0,0,contronler_13261,hard_32
0,0,contronler_13262,hard_32
0,0,contronler_13263,hard_32
0,0,contronler_13264,hard_32
0,0,contronler_13265,hard_32
0,0,contronler_13265,hard_32
0,0,contronler_13266,hard_32
0,0,contronler_13267,hard_32
0,0,contronler_13268,hard_32
0,0,contronler_13268,hard_32
0,0,contronler_13269,hard_32
0,0,contronler_13270,hard_32
0,0,contronler_13271,hard_32
0,0,contronler_13272,hard_32
0,0,contronler_13273,hard_32
0,0,contronler_13274,hard_32
0,0,contronler_13275,hard_32
0,0,contronler_13276,hard_32
0,0,contronler_13277,hard_32
0,0,contronler_13277,hard_32
0,0,contronler_13278,hard_32
0,0,contronler_13279,hard_32
0,0,contronler_13280,hard_32
0,0,contronler_13281,hard_32
0,0,contronler_13282,hard_32
0,0,contronler_13283,hard_32
0,0,contronler_13284,hard_32
0,0,contronler_13285,hard_32
0,0,contronler_13286,hard_32
0,0,contronler_13287,hard_32
0,0,contronler_13288,hard_32
0,0,contronler_13289,hard_32
0,0,contronler_13290,hard_32
0,0,contronler_13290,hard_32
0,0,contronler_13291,hard_32
0,0,contronler_13292,hard_32
0,0,contronler_13293,hard_32
0,0,contronler_13294,hard_32
0,0,contronler_13295,hard_32
0,0,contronler_13296,hard_32
0,0,contronler_13297,hard_32
0,0,contronler_13298,hard_32
0,0,contronler_13299,hard_32
0,0,contronler_13300,hard_32
0,0,contronler_13301,hard_32
0,0,contronler_13302,hard_32
0,0,contronler_13303,hard_32
0,0,contronler_13304,hard_32
0,0,contronler_13305,hard_32
0,0,contronler_13306,hard_32
0,0,contronler_13306,hard_32
0,0,contronler_13307,hard_32
0,0,contronler_13308,hard_32
0,0,contronler_13309,hard_32
0,0,contronler_13310,hard_32
0,0,contronler_13311,hard_32
0,0,contronler_13312,hard_32
0,0,contronler_13313,hard_32
0,0,contronler_13314,hard_32
0,0,contronler_13315,hard_32
0,0,contronler_13316,hard_32
0,0,contronler_13317,hard_32
0,0,contronler_13318,hard_32
0,0,contronler_13319,hard_32
0,0,contronler_13320,hard_32
0,0,contronler_13321,hard_32
0,0,contronler_13322,hard_32
0,0,contronler_13323,hard_32
0,0,contronler_13324,hard_32
0,0,contronler_13325,hard_32
0,0,contronler_13326,hard_32
0,0,contronler_13327,hard_32
0,0,contronler_13328,hard_32
0,0,contronler_13329,hard_32
0,0,contronler_13330,hard_32
0,0,contronler_13331,hard_32
0,0,contronler_13332,hard_32
0,0,contronler_13333,hard_32
0,0,contronler_13334,hard_32
0,0,contronler_13335,hard_32
0,0,contronler_13336,hard_32
0,0,contronler_13337,hard_32
0,0,contronler_13338,hard_33
0,0,contronler_13339,hard_33
0,0,contronler_13339,hard_33
0,0,contronler_13340,hard_33
0,0,contronler_13340,hard_33
0,0,contronler_13341,hard_33
0,0,contronler_13342,hard_33
0,0,contronler_13342,hard_33
0,0,contronler_13343,hard_33
0,0,contronler_13343,hard_33
0,0,contronler_13343,hard_33
0,0,contronler_13344,hard_33
0,0,contronler_13344,hard_33
0,0,contronler_13345,hard_33
0,0,contronler_13345,hard_33
0,0,contronler_13346,hard_33
0,0,contronler_13346,hard_33
0,0,contronler_13347,hard_33
0,0,contronler_13347,hard_33
0,0,contronler_13347,hard_33
0,0,contronler_13348,hard_33
0,0,contronler_13348,hard_33
0,0,contronler_13349,hard_33
0,0,contronler_13349,hard_33
0,0,contronler_13350,hard_33
0,0,contronler_13350,hard_33
0,0,contronler_13351,hard_33
0,0,contronler_13352,hard_33
0,0,contronler_13352,hard_33
0,0,contronler_13352,hard_33
0,0,contronler_13353,hard_33
0,0,contronler_13353,hard_33
0,0,contronler_13354,hard_33
0,0,contronler_13354,hard_33
0,0,contronler_13355,hard_33
0,0,contronler_13355,hard_33
0,0,contronler_13356,hard_33
0,0,contronler_13356,hard_33
0,0,contronler_13357,hard_33
0,0,contronler_13357,hard_33
0,0,contronler_13358,hard_33
0,0,contronler_13358,hard_33
0,0,contronler_13358,hard_33
0,0,contronler_13359,hard_33
0,0,contronler_13360,hard_33
0,0,contronler_13360,hard_33
0,0,contronler_13361,hard_33
0,0,contronler_13362,hard_33
0,0,contronler_13363,hard_33
0,0,contronler_13364,hard_33
0,0,contronler_13364,hard_33
0,0,contronler_13365,hard_33
0,0,contronler_13366,hard_33
0,0,contronler_13367,hard_33
0,0,contronler_13368,hard_33
